x,y,cluster
194,0.837953010886651,0.65909893396919,4
195,0.863945644902337,0.649815850392159,4
196,1.55955804094118,0.0702419990662001,2
197,0.942542419187865,0.668382017546221,4
198,2.0261877087466,0.0878798578625588,2
199,1.75295561546266,0.0702419990662002,2
200,2.1775019710522,0.0631249683238096,2
201,1.0022635902001,0.764616650628107,4
202,2.1883322352254,0.082928879954809,2
203,0.936972569041646,0.609279718772458,4
204,1.03444494660047,0.703038862900469,4
205,1.30520155093054,1.01649765168488,4
206,1.99679127741933,0.0668382017546219,2
207,0.979365317376754,0.728722060796921,4
208,0.954300991718771,0.685091567984876,4
209,1.05641491106611,0.690970854250329,4
210,1.06724517523931,0.748216536308686,4
211,1.13965322714015,0.892413767871898,4
212,0.693136907084969,0.62010998294566,4
213,1.71613271727377,0.0816911354778714,2
214,1.92345491716079,0.0764307214508873,2
215,1.58090913316835,0.0656004572776847,2
216,1.41876460668955,0.0594117348929975,2
217,0.802677293293933,0.552962345071804,4
218,1.00257302631933,0.746669355712514,4
219,1.82598253960197,0.0956157608434177,2
220,1.62949060388815,0.0631249683238098,2
221,2.107259971986,0.086332677266387,2
222,1.30241662585743,0.0646721489199814,2
223,1.84578645123297,0.0686948184700283,2
224,0.793703645836137,0.580502159683662,4
225,1.72232143965846,0.0581739904160598,2
226,1.99153086339235,0.109849822328198,2
227,0.896745873541179,0.674261303811673,4
228,1.83062408139048,0.0860232411471524,2
229,2.19390208537162,0.0733363602585437,2
230,1.63567932627283,0.0553890653429509,2
231,1.7343894483086,0.0736457963777779,2
232,1.40019843953549,0.0606494793699349,2
233,2.04444443978143,0.0943780163664804,2
234,1.98503270488843,0.069313690708497,2
235,1.56389014661046,0.0553890653429508,2
236,0.904791212641273,0.556056706264147,4
237,0.962036894699629,0.688804801415688,4
238,1.61061500061485,0.0662193295161535,2
239,1.88972638016424,0.0888081662202618,2
240,0.990505017669191,0.658789497849955,4
241,2.00483661651943,0.102732791585808,2
242,1.77832937723988,0.0798345187624651,2
243,1.64465297373063,0.064053276681513,2
244,1.88632258285267,0.064981585039216,2
245,1.76347644351663,0.0841666244317461,2
246,1.57626759137984,0.0677665101123252,2
247,1.90581705836443,0.0643627128007471,2
248,1.81082016975948,0.0569362459391224,2
249,0.664978220234643,0.595045657287677,4
250,1.44723272965911,0.0900459106971991,2
251,1.25692951632998,0.115419672474417,2
252,0.632796863834269,0.731197549750796,3
253,0.666834836950049,0.636200661145847,4
254,1.4859122445634,0.0884987301010275,2
255,1.87394513808329,0.124393319932213,2
256,2.00916872218871,0.144197231563212,2
257,1.59730924748777,0.0987101220357611,2
258,0.720057849458359,0.679212281719423,4
259,1.51345205917526,0.133676403509244,2
260,0.709537021404391,0.694993523800376,4
261,1.43021374310122,0.110468694566667,2
262,0.60587592146088,0.680140590077126,4
263,0.901696851448929,0.689733109773392,4
264,1.2742579390071,0.0993289942742301,2
265,1.58059969704912,0.094996888604949,2
266,0.742646686162467,0.663121603519236,4
267,1.48158013889412,0.110159258447433,2
268,1.62206413702652,0.117585725309057,2
269,1.58616954719534,0.120370650382167,2
270,0.699016193350422,0.674570739930908,4
271,0.901696851448929,0.754405258693373,4
272,1.93335687297629,0.101185610989636,2
273,1.72479692861233,0.0776684659278249,2
274,1.7056118892198,0.0782873381662934,2
275,1.66352857700393,0.117276289189823,2
276,0.878489142506352,0.933568771730068,3
277,1.74491027636256,0.0847854966702151,2
278,0.647649797557518,0.625989269211113,4
279,1.92221717268385,0.0996384303934644,2
280,1.71613271727377,0.0776684659278249,2
281,0.758737364362654,0.852187072371431,3
282,0.602472124149302,0.554200089548741,4
283,0.695921832158079,0.817530227017183,3
284,1.80525031961326,0.11634798083212,2
285,1.65857759909618,0.0999478665126987,2
286,1.74088760681252,0.0909742190549023,2
287,1.64805677104221,0.11139700292437,2
288,0.794322518074606,0.929236666060787,3
289,1.36863595537358,0.0987101220357612,2
290,1.30551098704977,0.0956157608434175,2
291,1.30458267869207,0.0652910211584503,2
292,0.577098362372084,0.678593409480955,4
293,0.576479490133615,0.623823216376473,4
294,0.833311469098135,0.754405258693373,4
295,1.94387770103026,0.149457645590196,2
296,1.69014008325808,0.119751778143698,2
297,0.649506414272925,0.590094679379927,4
298,1.44382893234753,0.120370650382166,2
299,1.54192018214482,0.137699073059291,2
300,0.67116694261933,0.683853823507939,4
301,1.44816103801681,0.0844760605509806,2
302,0.907885573833616,0.750692025262561,4
303,1.64403410149216,0.106755461135855,2
304,0.670238634261627,0.79679800702848,3
305,1.46115735502465,0.127797117243791,2
306,1.46889325800551,0.0909742190549021,2
307,1.49798025321354,0.102423355466573,2
308,0.846307786105978,0.732125858108499,4
309,1.53170879021009,0.134604711866947,2
310,0.677974537242486,0.724080519008406,4
311,0.742956122281702,0.617015621753317,4
312,0.458274892586089,0.534396177917742,4
313,0.664049911876939,0.777303531516716,3
314,0.630321374880394,0.618253366230254,4
315,0.616087313395614,0.565649225960413,4
316,0.90107797921046,0.693136907084969,4
317,1.94387770103026,0.127178245005322,2
318,0.833311469098135,0.823100077163401,3
319,0.710465329762094,0.635272352788144,4
320,0.867349442213915,1.00040697348469,3
321,0.824028385521104,0.860232411471525,3
322,0.71448799931214,0.700563373946594,4
323,0.633106299953503,0.637438405622784,4
324,0.846926658344447,0.682925515150236,4
325,0.712631382596734,0.634034608311207,4
326,0.64703092531905,0.776065787039778,3
327,0.590094679379927,0.691280290369563,4
328,1.88848863568731,0.0912836551741365,2
329,0.677046228884783,0.835168085813541,3
330,0.613302388322504,0.730888113631562,3
331,1.6164942868803,0.0801439548816995,2
332,0.415263272012513,0.694374651561907,3
333,0.483958090482541,0.287466154768722,4
334,0.330477775342298,0.553271781191038,4
335,0.428878461258825,0.414953835893279,4
336,0.389580074116061,0.501286513159665,4
337,0.396078232619983,0.533777305679273,4
338,0.320266383407564,0.420214249920263,4
339,0.329858903103829,0.509950724498228,4
340,1.35935287179655,0.0875704217433244,2
341,0.524803658221477,0.447444628412887,4
342,0.568743587152756,0.885296737129508,3
343,0.543060389256304,0.429187897378059,4
344,0.514592266286743,0.532230125083102,4
345,0.481792037647901,0.539347155825492,4
346,0.481792037647901,0.47467500690551,4
347,0.393602743666108,0.485505271078713,4
348,0.573694565060506,0.75564300317031,3
349,0.516448883002149,0.401029210527732,4
350,0.594736221168443,0.707061532450516,3
351,0.622276035780301,0.554200089548741,4
352,0.607113665937817,0.568743587152756,4
353,0.629083630403457,0.745122175116342,3
354,0.540894336421664,0.481482601528666,4
355,0.517067755240618,0.582977648637537,4
356,1.32314884584613,0.104589408301214,2
357,0.69035198201186,0.579573851325959,4
358,0.673951867692439,0.754095822574139,3
359,0.701182246185063,0.488909068390291,4
360,0.619800546826426,0.517996063598321,4
361,0.626917577568816,0.803296165532402,3
362,0.51861493583679,0.452705042439871,4
363,0.475293879143979,0.568743587152756,4
364,0.657861189492252,0.659717806207659,4
365,0.669000889784689,0.510879032855931,4
366,0.647649797557518,0.6321779915958,4
367,0.675189612169377,0.500048768682728,4
368,0.596902274003083,0.491384557344166,4
369,0.675499048288611,0.811032068513261,3
370,0.544298133733242,0.480244857051729,4
371,0.521399860909899,0.578336106849021,4
372,0.641770511292066,0.721605030054531,4
373,0.64424600024594,0.53779997522932,4
374,0.608970282653223,0.565958662079647,4
375,0.582049340279834,0.457656020347621,4
376,0.645174308603643,0.774518606443606,3
377,0.446825756174418,0.421761430516435,4
378,0.398553721573857,0.426712408424184,4
379,0.483648654363307,0.71943897721989,3
380,0.50871298002129,0.470342901236229,4
381,0.564102045364241,0.788443231809153,3
382,0.507475235544353,0.442803086624371,4
383,0.4313539502127,0.482720346005604,4
384,0.455799403632214,0.464463614970776,4
385,0.39019894635453,0.425165227828013,4
386,0.399482029931561,0.545845314329413,4
387,0.368538418008124,0.753167514216436,3
388,0.619800546826426,0.519543244194493,4
389,0.620728855184129,0.778541275993653,3
390,0.501905385398134,0.429187897378059,4
391,0.523256477625305,0.482410909886369,4
392,0.498501588086556,0.571219076106631,4
393,0.43847098095509,0.392983871427639,4
394,0.432282258570403,0.505618618828947,4
395,0.646102616961347,0.648268669795987,4
396,0.677974537242486,0.557294450741085,4
397,0.584524829233709,0.702419990662,3
398,0.585453137591412,0.465391923328479,4
399,0.60092494355313,0.527588583294586,4
400,0.583287084756771,0.7924659013592,3
401,0.517996063598321,0.474984443024745,4
402,0.443731394982074,0.531920688963867,4
403,0.599068326837724,0.683544387388704,4
404,0.53779997522932,0.435995492001215,4
405,0.633415736072738,0.644555436365175,4
406,0.608351410414754,0.469105156759292,4
407,0.573694565060506,0.474984443024745,4
408,0.578026670729787,0.75347695033567,3
409,0.529754636129227,0.48457696272101,4
410,0.503143129875072,0.580811595802896,4
411,0.582358776399068,0.712012510358266,3
412,0.663431039638471,0.585762573710646,4
413,0.652600775465268,0.60309099638777,4
414,0.635272352788144,0.483339218244073,4
415,0.539347155825492,0.487671323913354,4
416,0.601234379672364,0.814745301944074,3
417,0.448991809009058,0.440018161551262,4
418,0.514592266286743,0.527898019413821,4
419,0.470961773474698,0.645174308603643,4
420,0.524494222102243,0.517067755240618,4
421,0.59380791281074,0.54275095313707,4
422,0.564411481483475,0.461678689897667,4
423,0.555437834025679,0.532539561202336,4
424,1.6462001543268,0.123155575455276,2
425,0.390817818592998,0.4313539502127,4
426,0.356470409357984,0.481482601528666,4
427,1.21268015127946,0.08231000771634,2
428,0.514592266286743,0.534396177917742,4
429,1.13717773818628,0.0702419990662,2
430,1.3633755413466,0.0980912497972927,2
431,1.05177336927759,0.0711703074239032,2
432,0.33914198668086,0.394531052023811,4
433,0.357089281596453,0.480863729290198,4
434,0.298296418941924,0.374727140392812,4
435,0.621657163541832,0.638057277861253,4
436,0.575241745656678,0.576479490133615,4
437,0.646102616961347,0.502214821517369,4
438,0.791537593001496,0.686019876342579,4
439,0.696850140515782,0.624442088614941,4
440,1.13501168535164,0.120370650382167,2
441,0.537181102990851,0.560388811933428,4
442,0.409074549627826,0.478078804217088,4
443,0.709846457523625,0.587309754306818,4
444,0.696231268277313,0.623823216376473,4
445,0.677974537242486,0.506856363305884,4
446,0.844141733271338,0.645793180842112,4
447,0.738933452731655,0.689733109773392,4
448,0.629393066522691,0.797726315386184,3
449,0.532230125083102,0.569981331629694,4
450,0.545535878210179,0.573694565060506,4
451,0.773590298085904,0.716654052146781,4
452,0.662502731280768,0.523565913744539,4
453,0.828979363428854,0.533467869560039,4
454,0.81165094075173,0.658789497849956,4
455,1.67033617162708,0.0755024130931842,2
456,0.698706757231188,0.917168657410647,3
457,0.565649225960413,0.575551181775912,4
458,0.577407798491318,0.605875921460879,4
459,0.940685802472459,0.785039434497575,4
460,0.807318835082449,0.61515900503791,4
461,0.798035751505418,0.597830582360786,4
462,0.888391098321852,0.623204344138004,4
463,0.814745301944073,0.667144273069283,4
464,0.785658306736044,0.780397892709059,4
465,0.547392494925585,0.597211710122317,4
466,0.64424600024594,0.687257620819517,4
467,0.80174898493623,0.70520491573511,4
468,0.748216536308686,0.607423102057051,4
469,0.687567056938751,0.527588583294586,4
470,0.733673038704671,0.519852680313727,4
471,0.785658306736044,0.621966599661066,4
472,0.736767399897014,0.714797435431375,4
473,0.563483173125772,0.626608141449582,4
474,0.562864300887303,0.628464758164988,4
475,0.598449454599255,0.574622873418209,4
476,0.561007684171897,0.51861493583679,4
477,0.53779997522932,0.479007112574791,4
478,1.56389014661046,0.102113919347339,2
479,0.624751524734176,0.671476378738564,4
480,0.490456248986463,0.552343472833335,4
481,0.470342901236229,0.527588583294586,4
482,0.37813093770439,0.484267526601776,4
483,1.5660561994451,0.0934497080087773,2
484,0.697778448873485,0.620419419064895,4
485,1.38658325028917,0.0875704217433244,2
486,0.830217107905792,0.612683516084035,4
487,1.11644551819758,0.343474092350141,1
488,0.638676150099722,0.764616650628107,3
489,1.25321628289916,0.0841666244317462,2
490,0.522328169267602,0.575551181775912,4
491,1.79627667215547,0.0996384303934645,2
492,0.664668784115408,0.587309754306818,4
493,0.785348870616809,0.539656591944726,4
494,0.825885002236511,0.616396749514848,4
495,0.773280861966669,0.612064643845567,4
496,0.770186500774325,0.870443803406259,3
497,0.614849568918676,0.686329312461814,4
498,0.647649797557518,0.625679833091879,4
499,0.814745301944074,0.705514351854344,4
500,0.763997778389638,0.629083630403457,4
501,0.75842792824342,0.541203772540898,4
502,0.85497199744454,0.643008255769003,4
503,0.746050483474045,0.591332423856865,4
504,0.746978791831749,0.769877064655091,4
505,0.599687199076192,0.599996635195427,4
506,0.609589154891692,0.649815850392159,4
507,0.784729998378341,0.715416307669844,4
508,0.780707328828294,0.646412053080581,4
509,0.712012510358266,0.528516891652289,4
510,0.768948756297388,0.561626556410366,4
511,0.775137478682075,0.628464758164988,4
512,0.818149099255652,0.796179134790012,4
513,1.16935909458665,0.0971629414395894,2
514,0.597211710122318,0.631559119357332,4
515,0.603709868626239,0.584524829233709,4
516,0.612064643845567,0.561317120291131,4
517,0.599068326837724,0.55698501462185,4
518,0.543060389256304,0.47467500690551,4
519,0.633415736072738,0.597830582360786,4
520,0.660027242326893,0.759356236601123,3
521,0.452395606320636,0.558841631337257,4
522,0.485195834959479,0.595355093406911,4
523,0.451467297962933,0.503452565994306,4
524,0.401648082766201,0.4313539502127,4
525,0.517686627479087,0.536252794633148,4
526,0.488290196151822,0.477769368097854,4
527,0.443731394982074,0.417429324847154,4
528,0.490146812867228,0.449610681247527,4
529,0.517067755240618,0.510569596736696,4
530,0.535324486275445,0.535015050156211,4
531,1.30829591212288,0.072717488020075,2
532,1.37111144432746,0.0748835408547155,2
533,0.657861189492252,0.584215393114474,4
534,0.683544387388704,0.600306071314661,4
535,0.570290767748928,0.483958090482541,4
536,0.584834265352943,0.469414592878526,4
537,0.573075692822037,0.516448883002149,4
538,0.657242317253784,0.55976993969496,4
539,0.58390595699524,0.542441517017835,4
540,0.673642431573205,0.633415736072738,4
541,0.713869127073672,0.655385700538377,4
542,0.64919697815369,0.51861493583679,4
543,0.73429191094314,0.529135763890758,4
544,0.696540704396547,0.527588583294586,4
545,0.639913894576659,0.533467869560039,4
546,0.807318835082449,0.629083630403457,4
547,0.721295593935296,0.608351410414754,4
548,0.744812738997108,0.611136335487864,4
549,0.634653480549675,0.522018733148368,4
550,0.723152210650703,0.543369825375539,4
551,1.61370936180719,0.0690042545892627,2
552,0.782873381662934,0.556675578502616,4
553,1.58709785555304,0.0832383160740433,2
554,0.701491682304297,0.590094679379927,4
555,0.698087884992719,0.587000318187583,4
556,1.85661671540617,0.0448682372889824,2
557,0.701491682304297,0.519852680313727,4
558,0.849711583417556,0.581121031922131,4
559,0.836405830290479,0.651363030988331,4
560,0.803915037770871,0.624751524734176,4
561,0.812888685228667,0.637438405622784,4
562,0.79679800702848,0.646412053080581,4
563,0.727793752439218,0.547083058806351,4
564,0.607732538176286,0.484886398840244,4
565,0.667763145307752,0.478388240336323,4
566,0.625370396972644,0.378749809942858,4
567,0.808556579559386,0.553890653429507,4
568,0.726246571843046,0.457037148109152,4
569,1.73593662890477,0.145125539920915,2
570,0.608351410414754,0.518924371956024,4
571,0.477769368097854,0.488909068390291,4
572,0.570909639987397,0.510569596736696,4
573,0.591951296095333,0.521709297029133,4
574,0.569053023271991,0.529135763890758,4
575,0.507165799425118,0.452395606320636,4
576,0.510569596736696,0.459512637063027,4
577,0.63496291666891,0.610208027130161,4
578,0.565649225960413,0.529135763890758,4
579,0.629083630403457,0.538418847467789,4
580,0.714178563192906,0.651363030988331,4
581,0.73150698587003,0.592260732214568,4
582,0.669929198142392,0.530992380606164,4
583,0.763069470031935,0.572766256702803,4
584,0.731816421989265,0.62506096085341,4
585,0.755643003170311,0.567815278795053,4
586,0.64919697815369,0.534705614036976,4
587,0.797416879266949,0.65909893396919,4
588,0.675808484407845,0.568124714914288,4
589,0.7726619897282,0.522328169267602,4
590,0.760284544958826,0.538728283587023,4
591,0.71727292438525,0.516139446882915,4
592,0.71943897721989,0.553581217310272,4
593,0.846617222225213,0.636200661145847,4
594,0.727793752439218,0.594426785049208,4
595,0.744193866758639,0.651672467107565,4
596,0.711084202000563,0.52078098867143,4
597,0.742956122281702,0.525113094340711,4
598,0.808247143440152,0.577098362372084,4
599,0.860232411471525,0.548630239402523,4
600,0.795560262551543,0.619491110707191,4
601,0.596592837883849,0.521399860909899,4
602,0.651981903226799,0.529754636129227,4
603,0.805462218367043,0.650125286511393,4
604,0.720057849458359,0.541203772540898,4
605,1.69942316683511,0.054770193104482,2
606,0.839500191482823,0.570909639987397,4
607,0.828360491190385,0.621038291303363,4
608,0.807937707320918,0.603400432507005,4
609,1.44661385742064,0.0884987301010274,2
610,0.651981903226799,0.464463614970776,4
611,0.607732538176286,0.483648654363307,4
612,0.693446343204204,0.541822644779367,4
613,0.768948756297388,0.602472124149302,4
614,0.662812167400002,0.562864300887303,4
615,0.725008827366109,0.560388811933428,4
616,0.711084202000562,0.559151067456491,4
617,0.661883859042299,0.504380874352009,4
618,0.411550038581701,0.519852680313727,4
619,0.453323914678339,0.519852680313727,4
620,0.452705042439871,0.567815278795053,4
621,1.25414459125687,0.071789179662372,2
622,1.10870961521672,0.0829288799548089,2
623,0.460131509301495,0.543679261494773,4
624,0.324598489076845,0.490456248986463,4
625,1.05393942211224,0.068385382350794,2
626,0.920572454722225,0.264258445826145,1
627,0.580811595802896,0.528207455533055,4
628,0.569362459391225,0.592570168333802,4
629,0.628155322045754,0.576170054014381,4
630,0.570600203868162,0.518305499717555,4
631,0.572766256702803,0.573385128941272,4
632,0.518305499717555,0.513045085690571,4
633,0.527588583294586,0.546773622687117,4
634,0.54770193104482,0.546154750448648,4
635,0.631559119357332,0.474365570786276,4
636,0.539037719706258,0.543988697614007,4
637,0.751620333620264,0.61515900503791,4
638,0.604328740864708,0.499429896444259,4
639,1.46641776905164,0.0869515495048556,2
640,1.44073457115519,0.0736457963777779,2
641,0.585453137591412,0.516139446882915,4
642,1.39710407834314,0.0597211710122316,2
643,1.45373088816303,0.0522947041506071,2
644,1.44568554906294,0.0785967742855277,2
645,1.57626759137984,0.0516758319121382,2
646,1.6155659785226,0.0776684659278248,2
647,1.45651581323614,0.0736457963777781,2
648,1.45187427144762,0.109230950089729,2
649,0.551724600594866,0.458274892586089,4
650,0.666834836950049,0.633415736072738,4
651,0.612683516084035,0.530064072248461,4
652,0.68323495126947,0.608660846533989,4
653,0.715725743789078,0.546773622687117,4
654,0.771424245251263,0.639913894576659,4
655,0.798035751505418,0.5718379483451,4
656,0.610517463249395,0.590713551618396,4
657,0.565339789841178,0.487052451674885,4
658,0.569671895510459,0.588238062664521,4
659,0.615468441157145,0.544607569852476,4
660,0.573385128941272,0.562554864768069,4
661,0.751929769739498,0.617325057872551,4
662,0.814745301944074,0.606185357580114,4
663,0.679831153957892,0.490765685105697,4
664,0.548011367164054,0.551105728356398,4
665,0.502833693755837,0.463535306613073,4
666,0.471890081832401,0.479935420932495,4
667,0.551724600594866,0.491384557344166,4
668,0.556985014621851,0.538418847467789,4
669,0.555437834025679,0.533777305679273,4
670,0.542132080898601,0.531611252844633,4
671,0.595664529526146,0.570600203868162,4
672,0.446516320055183,0.500358204801962,4
673,0.463844742732308,0.504690310471243,4
674,0.569671895510459,0.566577534318116,4
675,0.647649797557518,0.56905302327199,4
676,0.569981331629694,0.536871666871617,4
677,0.654457392180674,0.60804197429552,4
678,0.609589154891692,0.507165799425118,4
679,0.655076264419143,0.580192723564428,4
680,0.526969711056117,0.543988697614007,4
681,1.26249936647619,0.10923095008973,2
682,0.54986798387946,0.533467869560039,4
683,0.649815850392159,0.496335535251916,4
684,0.618562802349488,0.551105728356398,4
685,0.651363030988331,0.605257049222411,4
686,0.694374651561907,0.539966028063961,4
687,0.653219647703737,0.538418847467789,4
688,0.537181102990851,0.529135763890758,4
689,0.550486856117929,0.492931737940338,4
690,0.637438405622784,0.565649225960413,4
691,0.631868555476566,0.543369825375539,4
692,0.665906528592346,0.511807341213634,4
693,0.761831725554998,0.590094679379927,4
694,0.688495365296454,0.56472091760271,4
